component_id,component_size,product_id_count,identity_count,product_id_sample,identity_sample,min_row_index
product_id_part_name_brand_model_year_start_year_end_component_000863,1,1,1,63710420,drive shaft-(right front) | toyota | corolla | 2002 | 2007,4868
product_id_part_name_brand_model_year_start_year_end_component_000864,1,1,1,66395002,drive shaft-(right front) | toyota | corolla | 2013 | 2018,4883
product_id_part_name_brand_model_year_start_year_end_component_000865,1,1,1,54333672,clutch cylinder main - | toyota | corolla | 1983 | 1987,4915
product_id_part_name_brand_model_year_start_year_end_component_000866,1,1,1,54464657,clutch cylinder main - | toyota | corolla | 2008 | 2012,4917
product_id_part_name_brand_model_year_start_year_end_component_000867,1,1,1,54532592,clutch cylinder slave - | toyota | corolla | 2002 | 2007,4924
product_id_part_name_brand_model_year_start_year_end_component_000868,1,1,1,64533287,gear box 6 speed -(front) | toyota | corolla | 2008 | 2012,4932
product_id_part_name_brand_model_year_start_year_end_component_000869,1,1,1,63083786,gear box bracket - | toyota | corolla | 2019 | 2027,4936
product_id_part_name_brand_model_year_start_year_end_component_000870,1,1,1,54646082,strut rear -(right rear) | toyota | corolla | 1998 | 2001,4971
product_id_part_name_brand_model_year_start_year_end_component_000871,1,1,1,54635470,strut rear -(left rear) | toyota | corolla | 1988 | 1992,4985
product_id_part_name_brand_model_year_start_year_end_component_000872,1,1,1,54471239,strut rear -(right) | toyota | corolla | 1983 | 1987,4991
product_id_part_name_brand_model_year_start_year_end_component_000873,1,1,1,53814471,rear axle beam - | toyota | corolla | 1988 | 1992,5032
product_id_part_name_brand_model_year_start_year_end_component_000874,1,1,1,59928489,hub rear -(left rear) | toyota | corolla | 2002 | 2007,5056
product_id_part_name_brand_model_year_start_year_end_component_000875,1,1,1,56269186,hub rear -(rear) | toyota | corolla | 2008 | 2012,5057
product_id_part_name_brand_model_year_start_year_end_component_000876,1,1,1,53859449,hub rear -(right rear) | toyota | corolla | 1998 | 2001,5058
product_id_part_name_brand_model_year_start_year_end_component_000877,1,1,1,53885647,hub rear -(left rear) | toyota | corolla | 1998 | 2001,5059
product_id_part_name_brand_model_year_start_year_end_component_000878,1,1,1,60415067,trailing link rear -(left upper) | toyota | corolla | 2019 | 2027,5073
product_id_part_name_brand_model_year_start_year_end_component_000879,1,1,1,60139447,trailing link rear -(left rear) | toyota | corolla | 2019 | 2027,5076
product_id_part_name_brand_model_year_start_year_end_component_000880,1,1,1,60139476,trailing link rear -(left rear lower) | toyota | corolla | 2019 | 2027,5077
product_id_part_name_brand_model_year_start_year_end_component_000881,1,1,1,60139512,trailing link rear -(right rear) | toyota | corolla | 2019 | 2027,5083
product_id_part_name_brand_model_year_start_year_end_component_000882,1,1,1,60139521,trailing link rear -(right rear lower) | toyota | corolla | 2019 | 2027,5084
product_id_part_name_brand_model_year_start_year_end_component_000883,1,1,1,66914632,control unit xenon - | skoda | octavia | 2020 | 2027,10841
product_id_part_name_brand_model_year_start_year_end_component_000884,1,1,1,62557843,ljusinställning lägesgivare -(front) | skoda | octavia | 2005 | 2013,10865
product_id_part_name_brand_model_year_start_year_end_component_000885,1,1,1,60570293,rear sensor -(rear) | skoda | octavia | 2005 | 2013,10886
product_id_part_name_brand_model_year_start_year_end_component_000886,1,1,1,66924279,tank lid -(right rear) | skoda | octavia | 2013 | 2020,11124
